date,year,company,event,category,snippet,source_url
2024-01-01,2024,Nanobiotix,Novel Therapies Beyond PD-L1 Immunotherapy,Clinical_Milestone,"by AJ Rosenberg · 2024 · Cited by 16 — Because of the promising phase II results from VERSATILE 002, the US Food and Drug Administration (FDA) granted PDS0101 fast-track designation in June 2022.",https://ascopubs.org/doi/pdf/10.1200/EDBK_433330
2024-01-01,2024,Nanobiotix,Targeting the organelle for radiosensitization in cancer ...,Clinical_Milestone,"by X Sun · 2024 · Cited by 16 — In February 2020, the NBTXR3 was granted fast-track designation by the FDA for the treatment of patients with locally advanced head and neck squamous cell ...",https://pmc.ncbi.nlm.nih.gov/articles/PMC10999375/
2024-01-23,2024,Nanobiotix,JNJ.N - Q4 2023 Johnson & Johnson Earnings Call EVENT ...,Financial_Performance,"We project MedTech operational sales growth to be relatively consistent throughout the year, expecting procedures in 2024 to remain above pre-COVID levels. The ...",https://s203.q4cdn.com/636242992/files/doc_financials/2023/q4/final-jnj-usq_transcript_2024-01-23.pdf
2024-03-05,2024,Nanobiotix,Biotechnology Licensing Deals Analysis Reveals Key Trends,Corporate_Action,"The biotechnology sector has observed a consistent flow of licensing deals from 2019 through 2024, marking a significant phase in the industry's development and ...",https://www.globenewswire.com/news-release/2024/03/05/2840742/28124/en/Biotechnology-Licensing-Deals-Analysis-Reveals-Key-Trends-and-Major-Agreements-from-2019-2024.html
2024-03-06,2024,Nanobiotix,Liem-2024-Head-Neck-NBTXR3-Injection-Guidelines- ...,Clinical_Milestone,DNA damage enhance- ment by radiotherapy-activated hafnium oxide nanoparticles improves cGAS-STING pathway activation in human colorectal cancer cells.,https://nanobiotix.com/wp-content/uploads/2024/08/Liem-2024-Head-Neck-NBTXR3-Injection-Guidelines-HN.pdf
2024-03-08,2024,Nanobiotix,A Case for Radiation Enhancement in Head and Neck ...,General_Update,Two new exploratory studies of radioenhancers used in combination with radiation therapy in the treatment of head and neck cancers showed that these agents ...,https://www.medscape.com/viewarticle/case-radiation-enhancement-head-and-neck-cancer-2024a10004gf
2024-04-13,2024,Nanobiotix,11 Best Nanotechnology Stocks To Invest In,Financial_Performance,"... share price target of $11.98. In fact, April 2024 is turning out to be a crucial month for Nanobiotix S.A. (NASDAQ:NBTX) as the firm completed the dose ...",https://finance.yahoo.com/news/11-best-nanotechnology-stocks-invest-140232952.html
2024-04-24,2024,Nanobiotix,Annual Report 2023 - English,Corporate_Action,milestone and license payments dependent on present and future net income or on third-party sub-licensing fees. REPORT ON ECONOMIC POSITION. 45. Page 47 ...,https://www.evotec.com/uploads/download-files/IR-ESG/2023/Evotec_AnnualReport2023-English.pdf
2024-05-14,2024,Nanobiotix,Release Details,Clinical_Milestone,NANOBIOTIX Announces US FDA Protocol Acceptance for New Randomized Phase 2 Study Evaluating NBTXR3 for Patients with Stage Three Lung Cancer. May 14 2024 at 4: ...,https://ir.nanobiotix.com/news-releases/news-release-details/nanobiotix-announces-us-fda-protocol-acceptance-new-randomized
2024-05-21,2024,Nanobiotix,Nanobiotix Announces Progress in Global NBTXR3 ...,Clinical_Milestone,Nanobiotix Announces Progress in Global NBTXR3 Development Collaboration Highlighting Robust Pipeline and Pathway to Long-Term Growth · Lead: MD Anderson · Status ...,https://ir.nanobiotix.com/news-releases/news-release-details/nanobiotix-announces-progress-global-nbtxr3-development
2024-05-22,2024,Nanobiotix,Pipeline overview- Nanobiotix NBTXR3 in the clinic,Clinical_Milestone,Discover how Nanobiotix is transforming radiation oncology and helping vulnerable patients with head and neck cancer and other solid tumors.,https://nanobiotix.com/pipeline/
2024-06-02,2024,Nanobiotix,Release Details,Clinical_Milestone,"In 2023, Nanobiotix announced a license agreement for the global co-development and commercialization of NBTXR3 with Janssen Pharmaceutica NV. About NANOBIOTIX.",https://ir.nanobiotix.com/news-releases/news-release-details/nanobiotix-announces-new-data-showing-disease-control-and-tumor
2024-06-10,2024,Nanobiotix,ASCO 2024: The latest advances in oncology clinical trials,Clinical_Milestone,The drug had bagged accelerated approval in 2021. Oncology clinical trials ... Nanobiotix' NBTXR3 clinical trial reveals promising data at ASCO 2024.,https://www.labiotech.eu/in-depth/asco-2024-latest-advances-in-oncology-clinical-trials/
2024-06-28,2024,Nanobiotix,NANOBIOTIX Gets FDA Nod for Phase 2 Study of NBTXR3 ...,Clinical_Milestone,"In February 2020, the US FDA granted Fast Track designation for NBTXR3 activated by radiation therapy, with or without cetuximab, for patients with locally ...",https://synapse.patsnap.com/article/nanobiotix-gets-fda-nod-for-phase-2-study-of-nbtxr3-in-stage-3-lung-cancer
2024-07-31,2024,Nanobiotix,Development pipeline - investor.jnj.com,Clinical_Milestone,Stock chart · Historical stock quote · Investment calculator · Dividend history · Stock ... NBTXR3: Nanobiotix; A2a Receptor Antagonist: AdoRx Therapeutics ...,https://www.investor.jnj.com/pipeline/development-pipeline/default.aspx?a=Oncology%3BCardiovascular+and+Metabolism
2024-09-18,2024,Nanobiotix,NANOBIOTIX Provides Business Update and Reports Half ...,Clinical_Milestone,"Nanobiotix reports promising H1 2024 results: Favorable tumor response in cancer trials, revenue surge to €9.3M, and extended cash runway.",https://www.stocktitan.net/news/NBTX/nanobiotix-provides-business-update-and-reports-half-year-2024-hfyshlwokd41.html
2024-09-24,2024,Nanobiotix,Renal Cancer Clinical Trial Pipeline Appears Robust With ...,Clinical_Milestone,"In July 2024, The US Food and Drug Administration (FDA) granted Fast Track designation to the novel drug ADI-270 for the treatment of patients with metastatic ...",https://finance.yahoo.com/news/renal-cancer-clinical-trial-pipeline-170000663.html
2024-10-22,2024,Nanobiotix,Eight nanotechnology companies to watch out for,General_Update,It has been designed to heighten the energy deposited by radiotherapy in cancer cells to aid in tumor cell death while not affecting healthy cells.,https://www.labiotech.eu/best-biotech/eight-nanotechnology-companies-to-watch-out-for/
2024-11-19,2024,Nanobiotix,India's MedTech industry: The renaissance of a sector,Corporate_Action,"▻ Most deals during 2023 and 2024 focused on surgical devices and consumables, followed by IVD and cardiovascular devices. Top five deals in 2024 (till Aug'24).",https://www.ey.com/content/dam/ey-unified-site/ey-com/en-in/insights/health/documents/2024/11/ey-india-s-medtech-industry-the-renaissance-of-a-sector.pdf
2024-12-09,2024,Nanobiotix,NANOBIOTIX Announces Completion of Phase 1 Study ...,Clinical_Milestone,NANOBIOTIX Announces Completion of Phase 1 Study of NBTXR3 (JNJ-1900) in Pancreatic Cancer. Dec 09 2024 at 4:15 PM EST. PDF Version.,https://ir.nanobiotix.com/news-releases/news-release-details/nanobiotix-announces-completion-phase-1-study-nbtxr3-jnj-1900
2024-12-09,2024,Nanobiotix,NANOBIOTIX Announces Completion of Phase 1 Study ...,Clinical_Milestone,"This Phase 1 study was designed to evaluate the safety, feasibility, and early signs of efficacy of RT-activated NBTXR3 for patients with LAPC or BRPC.",https://live.euronext.com/en/products/equities/company-news/2024-12-09-nanobiotix-announces-completion-phase-1-study-nbtxr3-jnj
2024-12-31,2024,Nanobiotix,Annual Report 2024,Corporate_Action,"Our Company's position has been strengthened in 2024 and early 2025 with our licensing agreements and increased financial flexibility. ... Nanobiotix, France; ...",https://www.newron.com/sites/newron-pharma-corp/files/news-and-media/regulatory-news/2025/1%20april/AR24_web%20final.pdf
2025-01-01,2025,Nanobiotix,Historic Price Lookup,General_Update,"Date Requested, Open Price, Day High, Day Low, Closing Price, Volume, Split Adjustment Factor. December 29, 2025, 19.74, 19.90, 19.04, 19.28, 117,943, 1:1.",https://ir.nanobiotix.com/share-information/historic-price-lookup
2025-01-01,2025,Nanobiotix,Nanoray-312: phase III study of NBTXR3 + radiotherapy ...,Clinical_Milestone,by C Le Tourneau · 2025 · Cited by 8 — NBTXR3 is a new type of treatment that helps improve how radiation therapy works. It is a special kind of nanoparticle that is injected into cancer cells.,https://pubmed.ncbi.nlm.nih.gov/40323213/
2025-01-01,2025,Nanobiotix,The radioenhancer NBTXR3: bridging physics and biology to ...,Clinical_Milestone,"by C Bienassis · 2025 — Overall, this study indicates that NBTXR3 has the potential to improve the effectiveness of standard chemoradiation therapy in cancer treatment. While ...",https://link.springer.com/article/10.1186/s13046-025-03579-1
2025-01-21,2025,Nanobiotix,Release Details,Clinical_Milestone,Radiotherapy-activated NBTXR3 is being evaluated across multiple solid tumor indications as a single agent or in combination with anti-PD-1 immune checkpoint ...,https://ir.nanobiotix.com/news-releases/news-release-details/nanobiotix-announces-first-patient-dosed-new-randomized-phase-2
2025-01-21,2025,Nanobiotix,NANOBIOTIX Announces First Patient Dosed in a New ...,Clinical_Milestone,"In February 2020, the United States Food and Drug Administration granted regulatory Fast Track ... FDA Policy Tracker: 2025 Was a Year of Change. December ...",https://www.biospace.com/press-releases/nanobiotix-announces-first-patient-dosed-in-a-new-randomized-phase-2-study-evaluating-jnj-1900-nbtxr3-for-patients-with-stage-3-unresectable-non-small-cell-lung-cancer
2025-01-21,2025,Nanobiotix,Nanobiotix Stock Gains as Dosing Begins in Mid-Stage ...,Clinical_Milestone,"JNJ-1900 enjoys the FDA's Fast Track designation for the same indication in the United States. Last month, the company announced the completion of the dose ...",https://www.nasdaq.com/articles/nanobiotix-stock-gains-dosing-begins-mid-stage-nsclc-study
2025-03-17,2025,Nanobiotix,Release Details,Corporate_Action,"The global licensing agreement, now valued up to approximately $2.6B, includes Nanobiotix eligibility for potential success-based payments that include: $1.77B, ...",https://ir.nanobiotix.com/news-releases/news-release-details/nanobiotix-strengthens-financial-position-through-amendment
2025-03-28,2025,Nanobiotix,NBTXR3 (JNJ-1900) Could Offer a New Therapeutic ...,Clinical_Milestone,"In February 2020, the United States Food and Drug Administration (FDA) granted regulatory Fast Track designation for the investigation of NBTXR3 activated by ...",https://www.oncozine.com/nbtxr3-jnj-1900-could-offer-a-new-therapeutic-option-for-some-lung-cancer-patients/
2025-04-02,2025,Nanobiotix,NANOBIOTIX Provides Business Update and Reports Full ...,Clinical_Milestone,"In February 2020, the United States Food and Drug Administration granted regulatory Fast Track designation for the investigation of NBTXR3 (JNJ-1900) ...",https://ir.nanobiotix.com/news-releases/news-release-details/nanobiotix-provides-business-update-and-reports-full-year-2024
2025-04-04,2025,Nanobiotix,"Nanobiotix S.A. (NBTX) Stock Price, News, Quote & History",Financial_Performance,Profit Margin. 0.00% · Return on Assets (ttm). -41.64% · Return on Equity (ttm). -- · Revenue (ttm). 10.16M · Net Income Avi to Common (ttm). -51.64M · Diluted EPS ( ...,https://ca.finance.yahoo.com/quote/NBTX/
2025-04-15,2025,Nanobiotix,Novel Radioenhancer JNJ-1900 Shows Potential Across ...,General_Update,"Jared Weiss, MD, discussed the mechanism of action of JNJ-1900 and the preliminary data presented at the 2025 European Lung Cancer Congress.",https://www.targetedonc.com/view/novel-radioenhancer-jnj-1900-shows-potential-across-cancers
2025-05-21,2025,Nanobiotix,Nanobiotix Provides First Quarter 2025 Operational and ...,General_Update,"Nanobiotix anticipates that the cash and cash equivalents of €39.8 million as of March 31, 2025, will fund its operations into mid-2026.",https://ir.nanobiotix.com/news-releases/news-release-details/nanobiotix-provides-first-quarter-2025-operational-and-financial
2025-07-07,2025,Nanobiotix,Release Details,General_Update,"The product candidate's mechanism of action (MoA) is designed to induce significant tumor cell death in the injected tumor when activated by radiotherapy, ...",https://ir.nanobiotix.com/news-releases/news-release-details/nanobiotix-announces-regulatory-harmonization-and-new
2025-09-18,2025,Nanobiotix,Nanobiotix: Today's Data Readout For Radiation Therapy ...,Clinical_Milestone,"Nanobiotix S.A. stock has surged after strong Phase 1 data for NBTXR3 in anti-PD-1 resistant melanoma, showing high response and disease control rates.",https://seekingalpha.com/article/4824121-nanobiotix-today-data-readout-for-radiation-therapy-enhances-bull-case
2025-09-18,2025,Nanobiotix,NANOBIOTIX Announces New Results From a Phase 1 ...,Clinical_Milestone,"As of the August 21, 2025, data cutoff, 21 patients had been injected with JNJ-1900 and 19 were evaluable for tumor response (2 patients were not evaluable due ...",https://www.biospace.com/press-releases/nanobiotix-announces-new-results-from-a-phase-1-study-evaluating-jnj-1900-nbtxr3-in-combination-with-immune-checkpoint-inhibitors-as-a-2l-therapy-for-patients-with-primary-cutaneous-melanoma-resistant-to-anti-pd-1
2025-09-30,2025,Nanobiotix,NANOBIOTIX Provides Business Update and Reports Half ...,Clinical_Milestone,Strengthened financial position through amendment of the JNJ-1900 (NBTXR3) global licensing agreement extending cash visibility to mid-2026; In active ...,https://ir.nanobiotix.com/news-releases/news-release-details/nanobiotix-provides-business-update-and-reports-half-year-2025
2025-10-01,2025,Nanobiotix,NANOBIOTIX Announces First Data From Phase 1 Study ...,Clinical_Milestone,NANOBIOTIX Announces First Data From Phase 1 Study Evaluating JNJ-1900 (NBTXR3) for Patients With Esophageal Cancer. Oct 01 2025 at 4:15 PM EDT. PDF Version.,https://ir.nanobiotix.com/news-releases/news-release-details/nanobiotix-announces-first-data-phase-1-study-evaluating-jnj
2025-10-01,2025,Nanobiotix,NANOBIOTIX Announces First Data From Phase 1 Study,Clinical_Milestone,"NANOBIOTIX Announces First Data From Phase 1 Study Evaluating JNJ-1900 (NBTXR3) for Patients With Esophageal Cancer. October 01, 2025 16:15 ET | Source: ...",https://www.globenewswire.com/news-release/2025/10/01/3159946/0/en/NANOBIOTIX-Announces-First-Data-From-Phase-1-Study-Evaluating-JNJ-1900-NBTXR3-for-Patients-With-Esophageal-Cancer.html
2025-10-02,2025,Nanobiotix,"Nanobiotix S.A. (NBTX) Stock Price, Quote, News & Analysis",Financial_Performance,What is Nanobiotix S.A.'s 2026 earnings estimate? ... Nanobiotix S.A.'s 2026 earnings estimate is $-0.54 and Nanobiotix S.A.'s revenue estimate is $53.52M. Learn ...,https://seekingalpha.com/symbol/NBTX
2025-10-03,2025,Nanobiotix,Nanobiotix's HNSCC hopeful wins in Phase I oesophageal ...,Corporate_Action,"This deal set the New Jersey-based big pharma back approximately $2.6bn after a $100m agreement tweak in March 2025. Through this updated deal, J&J will cover ...",https://www.clinicaltrialsarena.com/news/nanobiotix-johnson-johnson-jnj-1900-oesophageal-cancer-phase-i/
2025-10-03,2025,Nanobiotix,JNJ-190 Plus Anti–PD-1 Immune Checkpoint Inhibitors ...,Clinical_Milestone,"In February 2020, the FDA granted JNJ-1900 fast track designation for the treatment of patients with advanced HNSCC who are ineligible for platinum-based ...",https://www.onclive.com/view/jnj-190-plus-anti-pd-1-immune-checkpoint-inhibitors-generate-early-antitumor-activity-in-hnscc
2025-10-10,2025,Nanobiotix,"NBTXR3 Well Tolerated in R/M HNSCC, With Early Efficacy ...",Clinical_Milestone,"Innovative NBTXR3 shows promise in enhancing radiotherapy for recurrent head and neck cancer, potentially transforming treatment options for patients.",https://www.targetedonc.com/view/nbtxr3-well-tolerated-in-r-m-hnscc-with-early-efficacy-signals
2025-10-24,2025,Nanobiotix,Nanobiotix Transfers Phase 3 Trial to J&J - NBTX,Clinical_Milestone,"In February 2020, the United States Food and Drug Administration granted regulatory Fast Track designation for the investigation of JNJ-1900 (NBTXR3) ...",https://www.stocktitan.net/news/NBTX/nanobiotix-announces-updates-to-jnj-1900-nbtxr3-clinical-program-2iel2jqv4pun.html
2025-10-31,2025,Nanobiotix,NANOBIOTIX Announces Strategic Royalty Monetization ...,Financial_Performance,NANOBIOTIX Announces Strategic Royalty Monetization Agreement With Healthcare Royalty for up to $71 Million and Extends Cash Runway Toward Long-Term Growth.,https://ir.nanobiotix.com/news-releases/news-release-details/nanobiotix-announces-strategic-royalty-monetization-agreement
2025-10-31,2025,Nanobiotix,Nanobiotix finds new way to source cash from J&J ...,General_Update,Nanobiotix said the money from HCRx will fund the biotech into early 2028. With milestone payments for JNJ-1900's development in both head and neck cancer and ...,https://www.fiercebiotech.com/biotech/cash-strapped-nanobiotix-finds-fresh-way-source-cash-jj-partnered-cancer-drug
2025-10-31,2025,Nanobiotix,NANOBIOTIX Announces Strategic Royalty Monetization,Financial_Performance,NANOBIOTIX Announces Strategic Royalty Monetization Agreement With Healthcare Royalty for up to $71 Million and Extends Cash Runway Toward Long-Term Growth.,https://www.globenewswire.com/news-release/2025/10/31/3178112/0/en/NANOBIOTIX-Announces-Strategic-Royalty-Monetization-Agreement-With-Healthcare-Royalty-for-up-to-71-Million-and-Extends-Cash-Runway-Toward-Long-Term-Growth.html
2025-10-31,2025,Nanobiotix,Nanobiotix Secures $71 Million Royalty Agreement ...,General_Update,"At closing, Nanobiotix receives $50 million upfront, with an additional $21 million available one year later, subject to milestone achievement. Repayment to ...",https://marketchameleon.com/articles/b/2025/10/31/nanobiotix-71-million-royalty-agreement-extends-cash-runway-advances-cancer-pipeline
2025-11-01,2025,Nanobiotix,Nanobiotix Secures $71 Million Royalty Agreement with ...,General_Update,"This agreement is expected to extend the company's cash runway into early 2028, supporting the development of its nanotherapeutic platforms and advancing key ...",https://www.theglobeandmail.com/investing/markets/stocks/NBTX-Q/pressreleases/35843340/nanobiotix-secures-71-million-royalty-agreement-with-healthcare-royalty/
2025-11-11,2025,Nanobiotix,Nanobiotix Stock Price Today | NASDAQ: NBTX Live,Financial_Performance,"Mar 27, 2025. Guggenheim cuts Nanobiotix stock target to $8, maintains buy. On Friday, Guggenheim revised its price target for Nanobiotix (EPA:NANOB) S.A ...",https://www.investing.com/equities/nanobiotix-n
2025-11-13,2025,Nanobiotix,Why Nanobiotix (ENXTPA:NANO) Is Up 5.9% After ...,General_Update,"Why Nanobiotix (ENXTPA:NANO) Is Up 5.9% After Securing $71M in Non-Dilutive Financing and What's Next. Simply Wall St. November 13, 2025 3 min read.",https://finance.yahoo.com/news/why-nanobiotix-enxtpa-nano-5-091449892.html
2025-11-24,2025,Nanobiotix,Nanobiotix Provides Third Quarter 2025 Operational and ...,Clinical_Milestone,"Given the physical MoA, Nanobiotix believes that JNJ-1900 (NBTXR3) could be scalable across any solid tumor that can be treated with radiotherapy and across any ...",https://ir.nanobiotix.com/news-releases/news-release-details/nanobiotix-provides-third-quarter-2025-operational-and-financial
2025-11-24,2025,Nanobiotix,Nanobiotix Provides Third Quarter 2025 Operational and ...,Clinical_Milestone,"Nanobiotix Provides Third Quarter 2025 Operational and Financial Update Along With 2026 Clinical Outlook. Nanobiotix S.A.. November 24, 2025 7 MINUTES_READ.",https://finance.yahoo.com/news/nanobiotix-provides-third-quarter-2025-211500646.html
2025-12-17,2025,Nanobiotix,NBTX - Nanobiotix S.A. Latest Stock News & Market Updates,Clinical_Milestone,Nanobiotix (NASDAQ: NBTX) reported a third-quarter 2025 operational and financial update and a 2026 clinical outlook. Key items include a $50 million upfront ...,https://www.stocktitan.net/news/NBTX/
2026-01-01,2026,Nanobiotix,"Nanobiotix (NBTX) Stock Price, News & Analysis",Financial_Performance,"Nanobiotix's stock was trading at $23.12 on January 1st, 2026. Since then, NBTX stock has decreased by 4.3% and is now trading at $22.13. When did Nanobiotix ...",https://www.marketbeat.com/stocks/NASDAQ/NBTX/
2026-01-01,2026,Nanobiotix,"Forum NANOBIOTIX : bourse, conseils, ...",Clinical_Milestone,"Performance 2025, nouveaux sommets pour 2026, juste un avis ....... Par ... Nouvel article scientifique NBTXR3. Par Qwest35 •20 déc. 2025 • 07:59. 20 déc ...",https://www.boursorama.com/bourse/forum/1rPNANO/
2015-02-15,2015,Palvella_Therapeutics,LÄÄKKEIDEN TURVALLINEN KÄYTTÖKUNTOON ... - HELDA,General_Update,Satakunnan sairaanhoitopiirin lääkehuollon listauksessa vuodelta 2014 kalleimmista yksittäisistä lääkeannoksista useat olivat osastoilla käyttökuntoon.,https://helda.helsinki.fi/bitstreams/bda4f9a6-2e6d-4fbc-8b39-4edf95ff9eed/download
2015-03-23,2015,Palvella_Therapeutics,Cellectis S.A. Stock Price - CLLS,Financial_Performance,"The company's business model is driven by R&D and is supported by strategic collaborations, licensing agreements, and research funding ... Palvella Therapeutics, ...",https://www.perplexity.ai/finance/CLLS/holders
2015-04-01,2015,Palvella_Therapeutics,Alger Small Cap Focus Composite - Institutional Investors,Financial_Performance,"Palvella Therapeutics, Inc. 0.75%, 0.03%, 0.71%. Forte Biosciences Inc. 0.69 ... Growth stocks may be more volatile than other stocks as their prices tend ...",https://www.alger.com/Pages/Products.aspx?productCode=SmlCapFRep
2015-06-12,2015,Palvella_Therapeutics,BioAdvance Portfolio Companies Attract $85 Million of ...,General_Update,"BioAdvance Portfolio Companies Attract $85 Million of Capital in 12 Months. By WebmasterJune 12, 2015November 1st, 2024No Comments ... Palvella Therapeutics ...",https://bioadvance.com/bioadvance-portfolio-companies-attract-85-million-of-capital-in-12-months/
2015-09-15,2015,Palvella_Therapeutics,6 Luova laskentatoimi - Trepo,General_Update,Artikkelin tarkoituksena on avata meillä Suomessa suhteellisen vähän käytetyn luovan laskentatoimen käsitettä ja tuoda esille.,https://trepo.tuni.fi/bitstream/handle/10024/101444/luova_laskentatoimi.pdf?sequence=1&isAllowed=y
2015-12-11,2015,Palvella_Therapeutics,VALO PIETARIN LUONNON NAHKURIN,General_Update,Pure water is elemental to the success of your experiments. But finding the right water system for your research goes deeper than water quality alone.,https://www.kemiamedia.fi/wp-content/uploads/2013/04/kem715_kevyt.pdf
2017-01-01,2017,Palvella_Therapeutics,Kenen nuorisotyö?,General_Update,by T HOIKKALA · Cited by 1 — Vuonna 2017 tilanne on tässä suhteessa vakiintuneempi. Tutkinnolla ja sen eväin työelämässä toimivilla on ollut oma paikkansa. Nuorisokielellä: normihommaa ...,https://www.humak.fi/wp-content/uploads/2017/12/hoikkala-kuivakangas-kenen-nuorisotyo.pdf
2017-05-01,2017,Palvella_Therapeutics,Alger Dynamic Return Composite - Institutional Investors,General_Update,"Palvella Therapeutics, Inc. 0.50%, 0.00% ; Danaher Corporation, 0.50%, 0.24% ; Cameco Corporation, 0.49%, 0.00% ; Abivax SA Sponsored ADR, 0.49%, 0.00% ...",https://www.alger.com/Pages/Products.aspx?productCode=DynRetRep
2017-05-11,2017,Palvella_Therapeutics,40 Under 40: Get up close & personal with the honorees ...,General_Update,"Grew membership by more than 40 percent, corporate membership by more than 300 percent, and more than doubled fundraising in less than two years. Wes Kaupinen.",https://www.bizjournals.com/philadelphia/news/2017/05/11/40-under-40-get-up-close-personal-with-the.html
2017-05-12,2017,Palvella_Therapeutics,We asked the 40 Under 40s: What else do you plan to ...,General_Update,Wes Kaupinen: Adding another novel product to Palvella's pipeline of therapies for rare skin diseases. Monica Jindia: Receive the National Sales Achiever ...,https://www.bizjournals.com/philadelphia/news/2017/05/12/we-asked-the-40-under-40s-what-else-do-you-plan-to.html
2017-05-16,2017,Palvella_Therapeutics,Retiring Trustees George Jenkins '74 and Bruce Maggin '65 ...,General_Update,This page is no longer being updated and remains online for informational and historical purposes only. The information is accurate as of the last page ...,https://news.lafayette.edu/2017/05/16/retiring-trustees-george-jenkins-74-and-bruce-maggin-65-elected-to-emeritus-status/
2017-08-10,2017,Palvella_Therapeutics,News on William C. McGowan - MarketScreener,Corporate_Action,"News on William C. McGowan. Palvella Therapeutics, Inc. completed the acquisition of Pieris Pharmaceuticals, Inc. in a reverse merger transaction.",https://www.marketscreener.com/insider/WILLIAM-C-MCGOWAN-A0ETAP/news/
2017-10-19,2017,Palvella_Therapeutics,Team,Financial_Performance,He currently serves on the boards of Palvella Therapeutics Inc. (Nasdaq: PVLA) and ViroCell Biologics. He is a former board member of the Harvard Business ...,https://www.ligand.com/aboutus/team/
2017-10-26,2017,Palvella_Therapeutics,VASTUULLISUUS & KIERTOTALOUS,General_Update,"TILAUSHINTA 2017. Kestotilaus 63 €/vsk määräaikaistilaus 68 €/vsk kestotilaus oppilaitokset. 50 €/vsk irtonumero 9,50 € + postituskulut vähintään 10 kpl ...",https://kehittyvaelintarvike.fi/wp-content/uploads/5-2017-pdf-5.pdf
2017-11-07,2017,Palvella_Therapeutics,standards of care v7 – - hyvän hoidon suositus,General_Update,"Etä- eli verkkoterapia on osoittautunut erittäin tehokkaaksi henkilöille, joilla on vaikeuksia päästä pätevään henkilökohtaiseen psykoterapeuttiseen hoitoon ja ...",https://seta.fi/wp-content/uploads/2017/11/Standars_of_care_V7_hyvan_hoidon_suositus.pdf
2017-11-15,2017,Palvella_Therapeutics,Nuorten urheilijoiden keskivartalon ja lantiorenkaan ...,General_Update,"Kasvaurheilijaksi.fi -sivusto toimii lisäksi yhteenvetoraporttien tuojana, joilla voidaan palvella esimerkiksi lajiliittoja ja sinettiseuroja. ... 2017 – 2018.",https://www.theseus.fi/bitstream/handle/10024/139021/Viinikainen_Otteliina.pdf?sequence=1&isAllowed=y
2018-01-01,2018,Palvella_Therapeutics,Nuoret palveluiden pauloissa,General_Update,by M Gissler · 2018 · Cited by 13 — PunaMusta Oy Helsinki 2018 Nuoret palveluiden pauloissa – Nuorten elinolot -vuosikirja 2018 on 12. osa vuodesta 2001 lähtien julkaistussa Nuorten elinolot - ...,https://www.julkari.fi/bitstream/handle/10024/137198/THL_TEE030_2018.pdf
2018-01-01,2018,Palvella_Therapeutics,OLKAPÄÄN LIIKKUVUUS- JA HALLINTAHARJOITTELU,General_Update,"by J Leivonen · 2018 — Laji on kasvattanut suosiotaan kovaa vauhtia, sillä 10 vuoden ai- kana saleja on avattu Suomeen jo 63 (CrossFit Suomi 2018). CrossFit on kovan intensiteetin ...",https://www.theseus.fi/bitstream/10024/144905/1/Leivonen_Jenny_Lindstrom_Irene_Raasu_Suvi.pdf
2018-05-22,2018,Palvella_Therapeutics,Lymphangiomatosis & Gorham's Disease Alliance,General_Update,"Palvella Therapeutics is seeking individuals or parents of children, aged 6 and older, living with cutaneous microcystic lymphatic malformations (mLM) to take ...",https://www.facebook.com/LGDAlliance/photos/lgdawareness-lgd-alliance-europe-lymphangiomatosis-en-gorhams-disease-alfie-miln/10156362074091064/
2018-06-18,2018,Palvella_Therapeutics,CMTRF Board of Directors,General_Update,"Dr. Motley also serves as a member of the Medical and Scientific Advisory Board of Palvella Therapeutics, a company focused on bringing therapies to patients ...",https://cmtrf.org/board-of-directors/
2018-06-19,2018,Palvella_Therapeutics,David Osborne Email & Phone Number | Asian ...,General_Update,"Palvella Therapeutics Employee David Osborne's profile photo. David Osborne. Chief Innovation Officer at Palvella Therapeutics. Fort Collins, CO, US. View. 2.",https://rocketreach.co/david-osborne-email_66202703
2018-09-03,2018,Palvella_Therapeutics,searchcoverage.txt,Financial_Performance,... THERAPEUTICS INC|| 10817748|FDMT|4D Molecular Therapeutics|10007680|080906 ... GROWTH TRUST PLC|| 333398||ABERFORTH SMALLER COMPANIES TRUST PLC ...,https://publicresearch.barclays.com/misc/searchcoverage.txt?ts=1536002944025
2018-11-19,2018,Palvella_Therapeutics,US9034881B2 - Treatment for vitiligo,General_Update,"Vitiligo is a condition that causes depigmentation of skin, typically in sections or patches, and affects about 1-2% of the world population.",https://patents.google.com/patent/US9034881B2/en
2018-12-17,2018,Palvella_Therapeutics,Ligand Acquires Milestone and Royalty Rights to PTX-022 ...,General_Update,Ligand will pay $10 million to Palvella Therapeutics and in return will receive a tiered royalty on net sales in the mid-to-upper single digits.,https://investor.ligand.com/news-and-events/press-releases/news-details/2018/Ligand-Acquires-Milestone-and-Royalty-Rights-to-PTX-022-from-Palvella-Therapeutics-12-17-2018/default.aspx
2019-01-01,2019,Palvella_Therapeutics,Severe skin reactions associated with Cladribine treatment ...,General_Update,by M Mateo-Casas · 2019 — Objective: To describe two cases of severe skin reactions in patients receiving Cladribine to control their multiple sclerosis (MS).,https://www.neurology.org/doi/10.1212/WNL.92.15_supplement.P4.2-022
